Rep_333_1_IN,Rep_333_1_IP
0.0553252,0
0.805977,0.132959
2.47943,4.13476
0,0
2.97831,4.36312
0.312978,0.043613
0,0
3.52932,0.632132
0,0
3.26456,5.06213
0,0
0.208965,0.303782
7.32565,23.5245
0,0
0,0
8.56545,10.5266
0,0
0.573311,0.732333
0,0
9.23636,5.29188
6.82324,6.62076
0,0
0.15062,0
3.917,7.34988
3.13917,4.45077
0,0
0,0
0,0
0.0181255,0
0,0.00741631
4.19329,14.5085
0,0
22.4893,67.8416
2.25917,1.98216
4.68848,1.79846
0.00861772,0
4.79318,6.98529
0,0
0,0
0,0
0.1792,0
1.58917,0
2.63696,7.65734
2.34648,4.92125
0,0
1.87351,4.27764
0,0
1.83292,1.05151
68.6497,64.5328
0,0.0304477
5.60794,21.7316
4.16214,2.67195
0.30535,0.0253811
2.34197,0.857519
0,0
0.47923,5.02668
1.71715,5.1706
4.01188,9.72515
0.278464,0
0,0
0.601007,2.36269
0,0
0,0
1.83716,0.261126
4.70612,7.99345
0.325223,0
75.268,178.481
0,0
4.56631,1.30311
0,0
0,0
4.33598,0.999722
0,0
5.01537,3.67386
608.292,968.964
2.11469,1.06485
0.946102,0.740595
2.12726,8.0384
0,0
0,0
0.400851,0.577945
3.12001,19.4501
0.484408,0.78932
0,0
19.9302,26.1295
35.7364,57.8318
3.35634,1.71481
6.3412,6.14132
6.96273,4.60929
0,0
0.372351,0.380436
0.367809,0.837548
20.5234,54.6009
428.628,2339.72
1.03636,3.60062
0.816823,0.110562
14.2409,11.2156
0,0
0.748605,0
0,0
0.00889139,0.0491502
0.750516,0.484008
0,0
0,0
1.25878,0
13.1297,23.2365
0.0848943,0
1.07726,1.13728
0.751188,0.71224
0,0
0,0
3.82712,0.803199
3.9966,15.6885
8.18102,9.84965
0,0
0.182071,0.738966
1.37153,3.249
42.8576,111.715
0.0383542,0
0,0
11.5367,18.2062
0,0
0.712647,0.500094
4.49901,0
4.39787,3.25491
1.85824,1.18285
2.82197,1.13292
5.15176,4.60589
1.78032,6.56564
0.0392624,0.0147649
5.13534,0.68014
19.2485,35.9099
1.09522,1.68827
3.50766,2.6645
0,0
0.0753247,0
0,0
56.4054,99.2938
15.4776,19.9428
449.397,1328.94
0.000900897,0
0.850691,0.544814
4.98323,4.3801
0.607014,0.539214
0.0887837,0.210323
0,0
3.76831,3.03802
3.4869,1.41774
0.0707485,0
0,0
0.252858,1.03222
7.06282,10.7426
0.0116693,0
0.301615,0.225564
0,0
62.0297,135.099
0.288389,0.774578
0,0
0,0
0.159463,0
0.0887428,0
0.602964,0.650381
0,0
5.64423,12.5928
0,0
0,0
82.9833,248.315
22.3936,28.2948
75.2463,94.8189
0,0
0,0
0,0
7.40833,20.9454
0.214862,1.09618
0,0
0.0644867,0
0,0
3.87781,1.42689
0.336365,1.08011
2.82004,4.89443
48.464,90.7511
34.2157,44.9527
0,0
0,0
0.799029,0.801165
0.465791,0.0891582
10.6476,20.7242
0,0
0.037308,0
0.127864,0.298504
0.407405,0
1.64006,2.82526
2.17752,0.148911
10.1643,29.3161
0,0
0.0778181,0
0,0
12.7713,23.2281
0,0
0.97617,1.60652
0,0
0,0
1.59323,2.56963
0.677216,0
0,0
269.024,489.041
20.9871,18.8426
0.0381278,0
0.0716317,0
0,0
9.31062,5.10252
0.115344,0.0910813
0,0
7.14776,10.719
3.04719,1.75618
17.2338,19.8847
0,0
3.55617,2.84527
0,0
100.363,176.886
0,0
0,0
0.0151872,0.095913
5.01636,2.66831
0,0.44013
8.36042,10.2925
0.472887,0.160542
0.99233,1.11018
0.361345,0.233719
0.115076,0
0.286003,0.722919
0.259932,0.179893
50.702,46.8551
8.43089,18.8462
0.237251,0.238432
2.56808,3.0907
27.2001,145.73
8.16311,9.70308
3.79935,3.11534
3.58429,0.038797
0,0
63.9917,14.1333
1.37256,0
0,0
2.66684,3.71123
0,0
0.0595903,0.166555
0.0134111,0
1.06626,2.07629
0,0
4.76837,7.38652
0.049302,0
3.75745,1.00983
0.16184,2.69308
5.81053,13.275
5.34298,6.51931
30.2553,152.633
0.058631,0.026456
0,0
39.5403,70.3124
12.6028,3.5867
0,0
0.281616,0.0150272
1.74198,0.0183392
60.711,152.031
0.208543,0.0859173
3.56924,2.03747
0.103574,0
2.53393,1.99373
0,0
0,0
6.28727,12.4305
0.0180519,0.641114
1.36086,0.916508
1.04344,1.49677
7.90769,2.48042
10.0946,8.12916
0.641434,0.836296
0.33374,0
15.4859,27.8616
0.434461,0
0.672766,0
0.0840796,0
0.0354379,0
7.52672,10.2796
0.186662,0.242765
1.12914,1.35206
0,0
0.553002,3.3768
19.6992,33.0394
0,0
17.3354,4.12839
0.202514,0.0970711
0,0
0.709828,1.0903
0.143804,0
24.3825,29.5737
0,0
0.512714,1.18757
0,0
7.70968,1.3715
5.89496,8.2491
0.452268,0.551843
0,0
9.92766,14.5226
24.7893,61.2161
0.295192,0
0,0
0.0764704,0
11.2285,3.2048
14.521,17.3736
0.896724,0.238028
0,0
0.125039,0.117129
4.57299,5.25947
46.4726,97.1831
0.5968,1.21825
6.03899,2.36792
0,0
0.319249,0.327041
0,0
0.272931,0.370709
258.91,503.525
0,0
2.32016,1.70788
0,0
4.34409,11.981
1.10893,0.073738
39.3071,50.6446
0,0
2.16987,4.4619
0,0
0.193849,0.0305827
3.56104,3.66998
16.7486,33.4237
6.83332,1.75061
0.961869,0.394
0,0
28.0198,12.7437
2.6824,0.748704
2.62902,4.01901
0,0
3.49342,1.09267
0,0
8.78207,0.91553
4.21404,6.91394
8.90796,9.95265
0,0
4.76384,0.945999
51.8545,77.471
0,0
1.6671,3.72656
2.1324,3.49354
0,0
0,0
1.45497,0.691447
0,0
0,0
0.308261,0
17.0134,34.3329
0,0
3.98025,11.589
20.3354,36.2919
0,0
0.0626383,0.00899348
0.0182012,0
2.5057,4.9168
7.6803,12.024
0,0
24.9209,11.3309
0,0
28.2164,17.4803
1.03862,0.417717
0.0205767,0.0453901
4.04713,4.74307
3.22231,3.33454
14.996,3.93256
2.64333,0.759969
4.5173,7.97964
3.36444,13.3129
0,0
2.11036,0.925472
0.45989,0.398182
0,0
0,0
6.05679,11.2171
126.363,242.21
3.53475,2.15843
0,0
11.4466,11.6362
0.506213,2.79815
0,0
13.4203,31.149
8.48085,11.6183
0.0797467,0.0839121
0.0573775,0.191306
0.626907,0.954334
7.4986,3.27167
25.8259,81.7727
20.476,54.5283
0,0
0.900602,2.69537
1.91393,0.307359
7.95592,6.57671
6.43915,0
6.07827,35.9651
0,0
0,0
1.46697,1.99833
0.223554,0.0452636
2.30238,0.0191367
25.3903,23.8884
0,0
0,0
0,0
0,0
0.383466,0.716881
0.365195,0.207614
1.23257,1.23706
0.00822386,0
2.46844,9.1297
8.44909,0.367627
0,0
7.0875,17.1593
2.34613,3.28038
6.62815,1.68021
2.7683,0
0.960942,0.388398
0.418051,0
0,0
0,0
4.78795,10.4523
0,0
0.181786,0
2.15421,1.2586
0,0
1.72908,3.00761
10.0088,20.8058
4.22864,3.80792
0.0710697,0.504898
3.08989,8.2124
10.7255,11.5738
1.36185,0
3.68871,3.1908
26.2396,19.4526
13.9546,19.5356
0.150972,0.623558
0,0
0,0
0.438749,0.194773
4.60211,3.11647
0,0
0,0
0.0306639,0
8.76274,2.47695
0.0356595,0
1.35304,0.352408
8.63976,5.18084
0.585218,1.6264
1.1507,1.80639
0.243572,0.384536
5.90503,3.23144
12.7082,20.9678
0,0
0.622233,0.636363
0.571144,0.168168
0,0
0.105658,0.301577
11.3644,7.97627
5.88187,11.136
0,0
35.1539,4.0771
0,0
1.48515,2.59345
0.508017,0
4.14615,8.57287
0.480659,0.487267
0.152909,0.0603689
0.644963,0.238496
0,0
0.209206,0
0,0
0,0
0.0967219,0.305496
0,0
15.6279,55.106
0.508695,0.782893
52.4117,102.321
0.0983822,0.195788
0.0813467,0.0128472
2.67105,2.73146
0,0
15.5468,28.6502
0.670166,0.270162
0,0.513408
0,0
1.34466,1.7107
0,0
0.393955,1.55541
13.3537,29.0033
0.197999,0.613321
0,0
2.2889,4.66323
30.3156,14.8094
0,0
3.36404,3.63331
2.37959,2.96334
4.8097,6.01543
5.15416,8.64711
2.48678,2.74437
0,0
9.87516,0.512733
0.0877036,0
1.87958,3.39813
4.33239,5.73392
174.576,430.428
1.14219,0
0,0
0,0
8.9525,8.49773
9.81891,18.7138
0,0
2.33492,4.60279
4.48156,1.99361
3.06839,1.51313
2.84024,2.87578
1.12257,1.69722
3.42193,3.15933
13.1258,13.619
0.0391833,0
4.7344,5.56858
0,0
12.9651,22.1406
0,0
0.0335551,0
0.0471955,0.0186576
0,0
9.93663,7.82289
9.72672,5.77626
32.3257,45.2181
0.562289,0.923791
1.7222,0.377722
1.4234,0.862194
3.38853,2.41322
0,0.0414233
2.69686,1.97327
6.58295,17.3135
1.6729,1.75876
6.45517,8.25632
0,0.142721
0.780254,0.847706
5.24325,0.00473537
4.38207,3.95435
1.06362,1.0978
0.066599,0.0105173
0,0
3.27387,3.8946
2.36883,3.23883
0.104547,0
0.401508,0.0150657
12.6518,10.2211
0,0
0,0
1.05215,0
0.587094,0.584639
1.23025,0.852685
0,0
5.62839,14.8703
4.41032,15.399
20.65,53.3624
417.017,132.079
0.015923,0
0,0
0.458455,2.69618
0,0
0,0
0,0
2.32934,3.07012
0.949562,22.3887
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.314545,0.298028
2.51032,0
12.9386,43.3299
0,0
61.2449,26.4912
41.4646,40.0887
0,0
0,0
0,0
0,0
6.08015,1.46665
48.2348,162.617
5.14745,4.57908
2.68075,3.90287
2.63331,3.00405
0.124406,0
0,0
4.07849,27.012
0,0
5.94258,9.64726
3.36413,0.00837838
10.0486,9.52119
2.12551,52.7348
0.470312,0
0.572898,0.347266
0.0986718,0
16.7053,15.4592
2.19701,7.16873
0,0
34.913,56.6534
0,0
1.18826,0
0,0
0.131549,0.0744751
25.7951,58.8893
0,0
0,0
11.3784,80.5654
0.0667856,0
2.26245,0.220235
0,0
0,0
4.1106,3.4045
2.41147,0.412798
2.85543,3.74939
0,0
0,0
0,0
16.5101,22.3612
0,0
0.504861,0.642243
0,0
4.66675,16.0325
1.96375,4.7613
7.96684,16.0494
1.82136,0.43642
0,0
0,0
0,0
4.13246,3.05539
7.04914,2.4273
0,0
13.7197,91.6552
0.448951,1.26022
0.579834,1.00849
0.881834,1.03326
0,0
0.494919,0.702168
63.8195,172.069
2.43307,2.96194
3.93721,2.55626
6.90989,8.57359
0.46671,0.547841
16.7385,33.6216
0,0
0,0
14.2025,21.3887
2.87215,3.21626
9.49232,5.95401
0,0
3.44134,5.31679
21.9687,32.0832
0.0900039,0.0473768
0,0
0.116415,0
12.8551,26.194
0.0911812,0.0172012
0,0
0,0
0,0
1.26329,2.20341
3.51757,12.1306
2.62199,7.88749
0.313515,0
0.0453179,0.939398
0.138538,0
7.26214,11.0646
0.256868,1.1813
0.827935,1.14398
30.5855,33.4698
11.0544,31.7286
0,0
0.573871,0
9.23996,11.264
0,0
0,0
0,0
17.2892,26.8296
0.127896,0
0,0
4.24314,1.43815
2.76573,4.35218
15.6003,32.8102
0,0
10.7808,3.68262
6.64238,14.4737
0,0
3.50667,4.16469
1.92477,2.03373
0,0
1.81884,2.77729
0.34948,0.0973841
0.00416163,0
3.93531,6.42119
809.874,1081.05
8.62786,1.63864
2.53052,1.28789
0,0
0,0
12.8208,9.93575
33.04,62.2816
0.0305646,0
0.818286,0.336626
0.163507,0.38717
0,0
0,0
16.193,18.2219
0.366367,0.644712
2.78589,1.45826
1.41258,5.28509
6.1023,7.28053
0,0
0,0
0.241944,0.525396
0.0175745,0.685765
1.61664,0.757743
0,0
0.0983503,0.074986
0.0344446,0
0,0
0.274853,0.074834
5.83728,6.1177
1.38819,0
0,0
0,0
1.15398,2.02801
0,0
0,0
0,0
39.0603,24.0302
0.0558941,0
55.9402,116.483
0,0
0,0
4.48511,4.76223
2.61564,0.533972
1.26028,2.56768
0.0303149,0
12.4425,20.2639
104.017,39.2725
0,0
2.04013,3.72202
0,0
3.37513,2.05796
3.70848,2.77977
26.1536,22.8038
1.15667,2.69317
0,0
42.8502,106.974
9.96921,7.52549
0,0
0.0717276,0
5.30329,11.0688
0,0
0.68422,1.37606
0.455675,0
0.929322,0.405728
0,0
0.0208523,0
0,0
0,0
0,0
0.00510506,0
3.28239,6.07835
0.109185,0
6.20293,1.33919
0.5359,0.650939
1.44193,2.08331
12.7721,14.0401
0,0
2.38465,1.2232
0,0
0,0
1.46405,0.839385
8.35518,1.7452
189.856,516.518
22.4405,43.6932
0,0
96.6512,273.492
0,0
3.00586,3.10344
1279.2,1107.79
0.357317,0.386119
20.4628,30.8505
0.196834,0.808112
0,0
0.245899,0.114218
2.08921,1.3096
5.65218,7.86364
0,0
5.58634,4.19501
0,0
3.81709,5.09228
0,0
0.134267,0.424069
0,0
0.13984,1.1023
0,0
0,0
4.60722,11.5579
0,0
13.8901,18.3584
0.296021,0
1.7999,2.97357
2.8568,2.34937
22.5947,60.855
4.6069,7.27389
9.39003,24.7319
5.79607,18.5517
0,0
0,0
0,0
3.45633,9.54518
4.13327,14.9193
0.0456958,0.0481069
2.33035,3.12367
4.00288,6.42113
0,0
0.0326898,0.495863
0.383901,0.111016
1.17266,9.78616
3.8946,2.96936
12.2836,12.698
8.40359,50.1153
12.6233,17.0661
0,0
8.12756,17.2025
88.4576,200.114
2.44141,1.26867
1.40634,2.79525
0,0
5.19598,7.02896
1.66517,0
0.769741,1.02432
35.0163,64.3362
0.214824,0.348978
0.626382,1.24134
0,0
61.0066,39.0835
3.58116,7.57522
0,0
0,0
6.46694,2.06333
0,0
0.637941,0.391803
247.48,495.556
0.122497,0.208041
5.19838,11.5244
0,0
40.5597,13.0687
0.53195,1.15955
0,0
2.82844,4.42816
96.4434,436.896
0.309164,0
0.346326,0
7.53708,11.7836
0,0
0.133682,0.633068
4.65509,6.55915
0,0
0,0
0.00340626,0.0215185
0.0149594,0
0,0
3.56039,2.86186
0.0430263,0
0.0615948,0
0.150882,0.489813
0.0783387,0
0,0
45.6467,7.08999
0.0629213,0.331184
0,0
2.46412,4.59209
0,0
0,0
1.31133,0
28.1748,34.2235
0.141609,0.134175
13.1668,27.9745
0.175063,0
0.258926,0.136283
0,0
3.46174,12.5531
1.87,4.10642
0.358032,0
23.3888,28.234
0,0
0,0
19.863,20.5042
0.0562985,0.0111142
0,0
0,0
3.54912,5.66481
0.130184,0.119929
1.07673,1.81156
0.151439,0
1.67478,3.64483
0,0
0,0
0.410365,1.82951
0,0
1.39617,1.05585
2.48214,1.17819
2.84094,1.40197
0,0
0.685663,1.61038
0.119945,0
1.68462,3.32431
1.03569,0.3152
0.179587,0.423656
0.351911,0
0,0
0,0
2.10898,0
1.95223,2.26755
4.72217,9.18013
0,0
0,0
0.52262,0.0301974
1.18126,0.345826
0.0134146,0
94.0705,180.955
0.0961547,0
3.30267,1.78662
6.75,10.2564
2.43156,0.200477
3.79814,0.631973
4.15354,6.87994
0,0
0,0
1.78627,1.19075
5.00072,6.89006
8.76977,1.32032
0,0
0.0378594,0.20924
45.9351,164.24
0.79525,0.565085
1.76059,4.28042
1.37077,8.01273
0,0
0,0
1.18812,0.877541
14.5947,41.0341
0.16424,0.507851
22.6612,55.7691
0.121241,0.215421
0,0
1.31383,0.898473
5.34567,10.1591
0.107854,0.451142
0.0943684,0
0.0443596,0
2.98859,3.50589
0.253399,0
0.088872,0.100252
0,0
4.73528,5.55258
0,0
0,0
0,0
0,0
0,0
4.66636,0.668986
0,0
3.80164,1.90174
0,0
0,0
13.7448,19.203
0.693829,4.42571
0,0
2.60982,7.98928
0.885772,0
1.39169,1.18211
0,0
2.82414,1.51189
0.228613,0.0361062
0.0711175,0
0.0700114,0
7.39102,9.84174
1.30569,0.198165
0.55643,0.419389
79.2677,78.9765
0,0
0.122894,0.824875
0.635218,0.205785
1.04993,0.71764
0.175281,0.353527
54.2193,122.499
0,0
4.68613,8.78263
1.71665,3.4942
0.601934,0
5.85325,5.27905
0.591283,0.598255
0,0
0.00884228,0
22.3137,16.5194
0.559207,0.114753
0.0385534,0.0501467
0,0
0.502412,0
15.5315,18.9677
517.755,755.749
0.0774987,0
0,0
3.47053,2.62514
62.302,98.8001
0.653174,1.27376
0.474621,0.364051
9.28371,15.956
1.45061,4.7169
0.1062,0
0,0
14.3268,26.9303
0,0
0,0
0,0
0,0
0.440319,0.0102796
3.21781,1.95468
0,0
24.6496,47.9002
0.0191497,0
0.219452,0.136535
0.348659,0.285523
0.0402406,0.031771
10.7588,9.78828
0,0
0,0
0,0
63.9285,212.885
784.608,593.615
0.173877,0.0549207
198.392,976.318
1.99207,1.24947
12.7624,2.25954
1.0113,1.82077
50.5612,7.30226
3.41322,1.79835
0,0
0.575217,0.0422502
15.7351,27.7763
0,0
0.331499,0.761522
0,0
0,0
0,0
0,0
0,0
0,0
1.68682,0.94009
0,0
0.919762,0
8.31664,9.42005
0,0
1.28424,1.66155
3.83944,1.15318
0,0
0,0
0.10568,0.560499
0,0
15.7256,22.3596
0,0
0,0
0,0
10.104,23.3232
2.34084,3.57678
0.379412,1.33489
0.698192,1.78423
0.953647,1.80296
1.27181,4.1892
0,0
5.67987,7.02935
0.0936866,0
0,0
8.82635,1.58312
7.21146,7.33828
545.544,1250.36
0,0.0915109
0,0
0,0
0,0
88.6251,280.968
0.0562291,0
1.68418,0.621965
0,0
8.01397,6.43524
13.7052,30.419
0,0
1.15276,2.47405
0,0
0.260101,0.0821074
17.2588,22.0508
8.4638,3.41082
4.68317,0.179522
10.7815,31.0082
0,0
0.179275,0
0.611644,0.462671
0.733218,2.20015
0.955171,1.3423
1.04364,2.13421
0,0
0.268526,0.106009
5.08844,3.93306
3.42195,6.01251
6.05568,3.44241
76.449,23.9287
2.72069,1.85729
2.17458,1.26097
0,0
0.0610969,0.0137827
0.844914,0.596764
3.01402,10.7652
0,0
4.76429,3.87617
4.94895,8.49848
1.16687,1.88655
0,0
0.010503,0
4.41002,7.5497
0.22064,0.111245
0,0
0.560849,1.1741
0,0
0,0
39.2522,110.118
0.125731,0
11.369,16.4113
2.51142,0.76536
10.966,16.9783
2.81717,2.74729
0.0476869,0
1.11477,0.160527
0,0
25.5389,4.41622
1.67371,1.35914
0,0
2.17781,0.800175
0,0
0,0
0,0
0.0374948,0
0,0
1.52109,6.36836
6.9926,4.37665
0.777353,1.08892
1.39326,3.6129
0,0
0.0508978,0
0,0
0,0
5.07322,7.67503
19.8446,9.05911
2.82392,15.3054
0.913935,2.16929
1.43428,2.11124
0,0
3.15239,0
15.9286,19.1388
0.484768,2.00366
8.85365,9.99051
1.73778,0.0295061
0.410146,0.143237
0,0
113.067,231.539
0,0
12.1855,4.15434
0,0
4.33239,3.52976
3.20441,12.3086
0,0
0,0
6.58007,9.97126
0,0
0,0
5.2976,7.2136
5.66782,9.22315
0,0
0,0
0,0
0,0
0,0
0,0
0.909331,0.113378
0.0330513,0
0.0705566,0.729401
89.3847,156.512
1.51328,0.890572
0,0
79.2923,68.9977
0.0744359,0.0276619
81.2134,223.986
186.613,246.928
0.113081,0.0335926
0.509637,0.442919
0.0378065,0
3.6741,8.37149
3.46963,6.50784
0.0167028,0.00937353
0.151876,0.986085
0.048359,0
0.0921419,0.072723
29.1172,70.6017
0,0
0,0
0.722331,0.245963
0,0
0.885278,1.05621
0.045905,0.0207142
24.1403,29.0755
0.640869,0
0.355759,1.05296
2.25839,4.11467
0,0
0.0512393,0.242755
19.4071,42.1665
49.9357,94.3012
6.26716,13.0148
4.77864,3.67397
0.217717,0.297411
3.8479,3.88442
1.66768,2.76138
0,0
2.64066,5.82466
11.0682,16.0668
3.35144,2.41389
8.71636,15.6401
3.56156,3.93263
0.23613,0
104.949,207.065
131.825,144.035
0.0483855,0
0,0
0.247746,0.547773
0,0
6.08914,18.58
0.66944,1.11848
0.0139841,0.152416
11.1423,42.1202
1.61025,3.96542
117.588,327.397
0,0
30.7508,47.0286
0.982942,1.41919
1.48527,0.417657
2.32044,4.6619
0,0
1.62744,1.62832
0,0
0,0
2.50554,0.954823
1.8695,1.30321
0,0
11.9474,10.9641
0,0
4.80857,1.54399
1.31562,0.966294
6.57926,9.56411
0.0212529,0
0.204649,0
1.26793,0
0.445476,0
21.5585,27.4945
0.103634,0
0,0
35.3701,114.775
0.620584,0.363754
0,0
0,0
7.84407,8.22464
8.62249,3.29033
0.450889,0
0.810457,1.38524
5.79222,16.356
0,0
7.21594,1.62247
0.384096,0.0290366
0,0
15.505,11.4734
1.86401,0.254126
0.613462,0.0574119
13.2606,46.4475
2.79733,6.62668
0,0
8.84665,28.2346
0.267205,1.46012
1.88534,8.49988
0.960075,0.601204
15.7057,35.9194
0.0401663,0.824521
69.4792,111.83
0,0
3.35188,1.86538
0.631356,1.60649
0,0
0,0
0,0
0.00751284,0
0.153004,0.416156
0,0
0,0
0,0
14.446,15.125
0.0694614,0
0,0
0,0
0,0
4.8008,13.1928
0.0269837,0
0,0
1.42308,4.96214
0.0157392,0.944658
0.581481,0
1.92954,4.04082
0.019404,0.474985
1.06099,0.777855
24.609,49.0159
28.4454,38.0486
48.0986,112.821
0.92271,2.85463
0,0
0.138238,0
0,0
26.0922,60.3804
0.518948,3.30821
4.8884,8.32893
0,0
0,0
3.04268,1.95775
7.85777,14.4549
1.24179,0.789011
3.26516,0.345157
0,0
0.0876953,0
42.0757,69.2053
0,0
1.48236,1.09941
20.4432,45.9339
0.742385,0.045122
0,0
0,0
5.03426,13.6873
0,0
0.175409,1.0828
6.56135,7.08264
0,0
9.28055,13.9468
0,0
0,0
0,0
0.137643,0.108652
9.38281,33.5967
1.13793,0.147596
0,0
0.0226108,0.0178539
0.107946,0
1.407,0.731181
297.825,621.735
84.2702,145.973
4.61845,14.902
0,0
7.67091,14.5741
0,0
0,0.139497
0,0
8.10673,15.0835
0,0
0,0
1.57762,0.477483
2.44846,4.40807
0,0.136189
0,0
0.251877,0.607744
4.80075,6.99127
0,0
0.229464,0.00411913
1.96081,17.1255
1.51345,2.34945
1.07108,2.08591
0,0
0,0
0.10662,0
0.0590693,0
0.321118,0
3.03488,1.49968
5.12068,7.88766
0.0798358,0.933067
0.192759,0.536597
0.138529,0.122043
0,0
70.684,101.328
1.18041,0
4.56935,3.44869
0,0
0.609855,0
1.77155,1.11859
0,0
3.62423,0.736082
22.6399,35.554
105.186,335.313
31.8638,23.6178
0.39871,0.307763
0,0
0.4877,0.313645
0,0
20.56,57.012
0.13175,0.0180946
0.972212,0.433208
0,0
0,0
34.7641,43.2162
1.63039,2.60508
0.357683,0
4.43026,1.58501
2.39465,2.17952
0,0
0.347354,3.69144
0.0818044,0.0143509
4.51033,3.09012
56.208,123.796
2.31533,1.75393
0.669521,1.26671
7.0036,11.451
125.796,246.608
8.83261,10.2215
0,0
2.489,0.534934
0,0
15.3851,4.8515
0.646601,0
0,0
0.146267,0
1.21535,0.274073
0,0
0,0
17.6962,36.036
0,0
0.49919,0
0,0
5.02542,0.572601
1.48024,0.154957
0,0
0,0
0.671629,0.0342346
3.63095,7.63254
0,0
0.639696,0.0514001
0.17248,0.25145
0.0415656,0.00570873
0,0
0,0
0.143083,0
1.08758,2.7379
60.9303,137.206
0.313693,0.912609
0.816023,1.70235
50.2084,61.7339
4.14612,4.90795
3.00282,4.79179
1.47773,1.99513
0,0
335.156,25.7574
18.7991,14.3764
0.0469639,0
1.3898,0.838947
0.0400124,0
14.7575,5.01536
56.4082,124.373
0.151994,0
0,0
9.84706,31.3878
0.098636,0.272548
37.4632,59.5896
0,0
0.804949,0.169514
7.79953,11.7018
1.16567,1.0526
0,0
0,0
2.68628,0.515933
3.35975,1.28277
0,0
0.0673135,0
0.144324,0
4.89938,8.38797
0,0.658448
2.67754,1.92214
1.28303,0
19.2631,34.6684
2.57067,3.0226
5.46079,2.72601
0.702081,1.29878
0,0
60.3045,216.464
16.9906,37.9335
0.036058,0.0284731
15.8229,23.8771
34.2268,50.4311
3.34191,1.02445
0.0637825,0
0,0
7.62882,8.3476
1.01439,0.179482
59.0714,177.891
81.1555,148.67
0,0
0.0946486,0
0.0141065,0
0,0
4.07349,1.00528
1.29771,2.04638
0.202399,0
0.00138351,0.0669884
0.0689732,0
5.17222,9.71273
0.0762929,0
0.974963,0.738371
0,0
1.66956,0.91295
4.7506,18.7158
0,0
0.921453,2.15056
3.43994,2.60761
15.8092,113.241
0,0
3.98799,10.2829
3.77422,5.76344
0.014263,0
4.88102,19.7259
0,0
0.668109,1.05714
0.172789,0
14.4874,42.4745
0,0
0.447106,0.451604
0.0884739,0.0746292
0.808055,1.59435
9.4375,10.388
5.30823,7.10826
22.3816,67.5323
4.40278,1.2873
0.0240825,0
10.8477,21.9206
2.75956,1.24708
2.29085,1.61623
0.18439,0.0791289
1.48939,5.82176
0,0
0.393497,1.27738
2.02534,0.437264
2.11672,2.3765
0,0
5.31806,11.4788
1.31666,6.90581
0,0
3.93216,2.02689
8.02679,8.85114
17.8557,34.1226
1.22878,4.60901
6.22695,0.815698
3.20957,3.87774
14.8597,11.9922
42.1435,69.5314
1.82129,1.07315
0.0289996,0
0.857954,0.867948
177.292,476.534
0.232294,0.229225
0.218925,0
151.598,283.912
12.823,22.7203
0.225541,0
9.00376,10.2013
12.1666,16.7404
0.137115,0.0198058
0.830561,0
3.82722,5.84507
0,0
0.111706,0
6.66689,3.02787
0,0
2.06116,2.68634
